review	label
不知道这个微博文章能存活多久，公众需要事情的前因后果，孩子父母更需要了解事件的真相，一条鲜活的生命就这样消逝，换做是谁也不能接受。校方敷衍是没有用的，我在想，如果我遇上这样的事，我已经想好了要怎样处理。	1
6:40坠下楼，几点打的120？学校难道一点责任都没有？	1
什么年代了，还这样	1
应在第一时间准时承担起所有事实的责任，愿永不隐瞒任何真相。	0
#成都四十九中回应学生在校高坠离世#这学校的操作真是震碎三观请严查@共青团中央@四川公安	1
想问，为什么晚上回学校？	0
要真相???心痛	1
上次某医院的护士坠楼不也是吗？监控永远起不到作用，那件事情不也现在没什么人记得关注了，医院和学校背后的水本来就很深……就……离谱又无语?	1
水有多深，还没王法了，管管吧@共青团中央@紫光阁@四川电视台新闻现场@央视新闻	3
谁敢把孩子再送去这个学校啊	1
把你们学校求真求实至善至美那几个字先摘了你们不配！	1
这里面莫不是涉黑？有什么真相不能告诉家长的，家长有权利知道	1
希望尽快调查清楚?	0
求真求实至善至美真是讽刺，这就是中国人民面对的现实，一个口口声声说着为人民服务的国家，人民真的有难的时候，却是连个说法都要不到。最近几年随着国家发展很多词都从褒义变成了贬义，用不了多久“老师、校长、学校、教育”也可以变成贬义词，让人谈之色变！	3
加热	0
这么明显的掩盖，真的没有人愿意发声？真的要掩盖真相吗，21世纪，还有什么力量能这样一手遮天吗？不敢相信看到的是真的	3
要是发生在我身上我感觉既然没有王法那就把做决定的人捅了吧你问我对不对我不知道	1
必须追究到底，无论有多大的势力，那是一个鲜活的生命啊，是父母的心头肉	1
#成都49中#刚到学校一个小时就坠楼了俩小时救护车才到，怎么是小推车吗？9号不让看监控10号除事发时间段监控都在还大言不惭说不怕闹不怕告好家伙真厉害啊	1
学校在说什么，真心不懂	0
@是奶丞呢@江浙沪漪	0
警察不要情绪化？？？？有没有搞错？？？？人家孩子没了呀？？？	2
感觉现在出事封口，拦家长，删监控，都是学校的常规操作了…教育悲哀	1
6点40坠楼8点半救护车才到这叫立即拨打120？@人民日报	0
周围吃饭的人说7点左右就看到救护车了。所以到底发生了什么呢	0
啊，无语，他们有权利去火化？？？	1
从时间段看，绝对的蹊跷！关注真相！	0
所以没有一个学生愿意说出实情吗？真的心痛！	1
求真求实，真nm讽刺	2
学校吃相太难看	1
校方就是在推脱责任，严惩！你们这样做对得起去世的孩子吗？不怕天打雷劈吗？	2
6点40坠楼，8点半救护车才到，快2个小时，这就有问题了，到底是几点打电话叫的救护车呢？要是6:40发现以后马上就叫救护车，这车也太慢了，要是打电话叫车的时间就晚，那就太吓人了，吓人之处就在于为什么要等，细思极恐	1
这学校该不会跟xxx的有勾结吧	1
没有权利，没有钱，没有办法啊	3
弄死校长孩子	2
真是有文化，不愧是学校，语言艺术玩的真6。就是语言大师啊	0
怎么能这么巧？就缺了哪一段监控？！想不多想都难啊！！	1
唉搜了一下地图。这学校附近医院多的啊。。。。。。非常多。。。。。。怎么就能这么个处理方法？？分明就是怕人家看出真正死因。特殊死亡案例也是要家属亲自走了手续流程才能领遗体火化的。每一步骤都不对劲，校方是真的恶心	1
人都不让见直接给骨灰？	1
希望能能给一个说法	0
肯定有知道真相的学生，只是没人愿意没人敢站出来	0
关注，还真相	0
我尼玛有病！！6点40坠楼，8点办救护车才到？？！！	2
为什么每次发生这种事情都是没有监控的！！	1
评论全是网友瞎猜，有知情人士吗	0
好可怜，为什么有事情，总是非要瞒报呢，说明事情经过，这么难吗？	1
之前我们学校一个晚上跳了两个一男一女学校也用很快的速度封锁了消息现在还是不了了之	0
妈呀，太黑暗了	3
好可怕	1
好生气，这么长的时间了就算有什么真相都说清了吧？到现在还没有具体的回应，难道是在想办法编理由吗？	2
@Edc十年老粉	0
120去的医生应该知道死因	0
这事情要是不给个说法，天理和正义在哪？	3
还是人做的事？？。。？？？	1
其实49中距离最近的六医院只有3.2公里，打车一分钟	0
微博维权……	1
可怜的母亲，以后都没办法过母亲节了	1
公开监控是害怕有无辜的人卷入吗？	1
给公众一个交代！	0
图片里的求真求实求善求美真讽刺	1
班上同学一个个查	0
求真求实，至善至美，简直可笑！	1
如果你是知情的同学你愿意匿名说出真相吗？如果你知道你的孩子知道真相你会鼓励孩子说出来吗？如果我们从小的教育就是事不关己高高挂起，这个社会以后会多么冷漠！！！！！你永远不会知道下一个发生意外的是不是你，如果是你，你也希望知情者像你当初一样沉默么？	3
“求真求实，至善至美”这几个字太讽刺了	1
唉，看的好难受	1
看到这种新闻，太难受了	1
#成都49中回应学生从楼道坠亡#蓄意毁坏监控破坏证据，不让接触同学，不给家属回应，等人死了才叫救护车，我就默认为是谋杀然后毁灭证据了。	1
求真求实、至善至美，这学校的牌子真是讽刺啊自己都做不到	1
学校有什么权利在家长都还没到的情况下，就把人火化了？	1
为什么不让见孩子最后一面？为什么媒体表示不要白费力气？辛辛苦苦的养大的孩子死了连怎么死的连一个说法都没有吗？天天喊着让我们生孩子，生下来除了被割韭菜莫名其妙死了也都一点办法没有的？？@紫光阁	2
学校应该好好安抚家属，还家属真相	0
49中校长杀人事件	1
咋回事吱个声啊，TMD就这样悄悄吧人家孩子拉走，凭啥	2
也有可能公安把监控调走了，把学校那份删掉了，防止信息被恶意传播。所以这时候还是找公安吧。	0
坠亡时到底发生了什么？>>O中学生从楼道坠落死亡唯独事发那一段没监控	1
虽然旁观者会说：为知全貌不予置评……但是，这种情况下，让一个妈妈怎么能冷静理智的去等待呢，她没有第一时间被告知孩子出了事，没有在事发现场见到孩子最后一面，只是第二天在殡仪馆看到尸体，作为一个妈妈，她没有发疯，已经是最大的克制了	0
学校负全责！还在逃避	1
曝光了调查了开始接触了早干嘛了	1
不上热搜就不准备接触是吧	1
监控总是出问题！！！！是否应该把全国教育机构的监控都应该联网给公安实时监管监控备份！！	1
监控突然缺失这个21世纪物理学难题希望留给下一代解决。	0
被别的学生推下去的，然后学生家里有关系瞒下来了	0
监控早不坏晚不坏，一有事情它就坏。	0
这个学校问题太大了，一定要严查。	1
舆论比什么都管用。	0
监控关键时候就坏	0
孩子突然就没了，家长肯定无法接受的，校方必须给个交代，不要昧着良心做事了	1
微博舆论办案	0
一条人命啊	1
以后，像学校、医院等这种场所，如果因为摄像头坏了导致无法查询真相的，视为校／院不作为，负主要责任，除非你有监控举证和你没关系，不然你作为责任人必须坐牢，再看看还有多少一有事监控就坏的情况发生	1
学校不给看还用想吗肯定是学校那边有很大的问题	1
”我不知道“	0
下大力度整治监控问题！再有这种情况单位领导全免职，看看还坏不	1
成都49中:监控事发片段处理了，可以和家属接触了	0
这种没有监控的，都应该判学校全责！不然他们想怎么搞学生就怎么搞，反正事后这段监控都不会有！学校有监控是义务，学生家长出事后看监控是权利，他们既然不尽义务，为何不承担后果？	1
肯定有问题，一定要严查，扫黑除恶	1
不管学校和老师应该负什么责任，学校不能这么处理问题，就算已经确定要走法律渠道了，但也有起码的人性关怀，孩子没了，是不是得老师，学校领导，家长三方，先在一起给家长介绍下情况？	0
我真的很想知道他们为什么那么确定是18：40准时自杀的？监控拍到的时间是18：40？那为什么后来监控又没了？或者孩子出事时有人同行所以同行人说的18：40？那为什么同行的人不阻止？为什么同行的人没有一个站出来发声？	1
欺上瞒下，欲盖弥彰，难咎其责。	1
果然，监控缺失	0
暂且不说怎么追究校方责任，就这处理事情的态度真让人气愤！	2
监控缺失，有点惹人怀疑啊！	1
这哪是毁了一个孩子，这是毁了同年级同学和所有目击者的一生。	1
诺大个校园容不下一张安静的书桌	1
安防系统到底有没有用？只要出事监控永远缺失？	1
全国学校安装了智能监控，一出事准坏！！！！	1
校方的意思是摄像头都看不下去了，捂住了眼睛？？？	1
工作人员一问三不知	1
不是第一时间接触，现在才已接触，一个学校都这么牛逼	1
水太深，还会出现在现在的社会中，是真的太悲哀了，难道一条活生生的生命因为水深就这样没了吗？	3
希望写入中国法律！！//@不爱吃蔬菜DK:建议立法监控区域出现重大事故的如果监控失效监控器归属方默认全责//@李淳风・:就是问为什么监控到关键时候就没有了	0
毁坏藏匿证据判刑	0
监控神秘失踪	0
建议今后监控都网盘备份	0
@头条新闻@央视新闻@人民日报一定要改善这种情况！每次这种校园事件，摄像头不是摆设，就是唯独欠缺那一段？先不说想隐瞒什么，最起码整顿一下这种不负责任的行为态度。学校是一个孕育国家人才的地方，是人们的神圣的地方，可却每每做出这些有坏国风败坏底线与道德。让亿万家长和学生怎么看待和后怕	1
成华区这种应对处理，真的垃圾！你根本没有解决公众的疑虑，你把事情说清楚了，获得了家属的理解和接受了，这个事情才真正解决了，你现在这个东西发出来，就想堵大家的嘴呗！	2
没有监护人的同意如何能火化	0
为人父母，怎能沉默！请给公众一个交待！	2
网友都可以当警察了，我不相信警察的办案能力还没有非专业的网友差！重要监控为什么没有？不可疑吗？没有办法恢复吗？修电脑的都能轻松把删除掉的照片恢复，我不相信国家连恢复视频的人才都找不到？什么都遮遮掩掩欲盖弥彰……越这样人民越不信。	1
监控机器拆走，做数据检测，如有删减，数据做复原，同时控告学校销毁证据的的相关罪名	0
你我皆蝼蚁命如草芥	3
再搜人生就像泡沫已经不存在了	0
账号都不存在了？	1
监控总是这么凑巧就坏了？……那是一条人命啊父母连自己孩子最后一面都没法见到这学校有问题	1
学校怎么可能有这么大的势力操控媒体，操控警方？背后有老虎幼崽吧	1
这监控都是装来做样子的是吗？关键时刻总是丢失	1
这学校从做事的时间线、发文的回应内容和这个电话，态度都很硬气啊，哪来的后台撑着的？	1
要求跨省异地办案，拒绝本地人查本地领导，拒绝形式主义走流程不作为	0
@共青团中央@紫光阁@央视新闻希望能得到真相#成都学生坠亡事件有哪些疑点#	0
如果是学生干的，学校早撇清关系公布视频了。如今看来就是老师或领导干的	0
我不知道，我不知道，我不知道	0
这不把监控的事情搞清楚，大成都要给全国提供一个模式化解决方案了-删监控	0
还得是头条新闻。我爱头条新闻。	0
事发后，报警，而且还火化了？！这是“死无对证一条龙服务啊	1
为啥学校一出事，监控永远是坏的？	1
麻烦大家看看我的微博，这种人就应该曝光	1
关键时刻监控都是坏的，呵呵。	1
必须查清楚，还孩子一个公道	0
嘞B	2
也许是普通坠亡，也许是学校完全没有法律责任，但为什么要拒绝给看监控，隔了2个多小时后才通知家属，还不让看遗体？	1
没错，对于岁静来讲，他们的人生就是泡沫，不是像。一夜之间全部归零，才是他们的归宿。这话虽然听起来残酷难受，但真实存在。	1
把人家微博都删了。人那段视频也没了据说只拿到骨灰。学校好大权利啊。不怕晚上做噩梦么	1
这个家长的微博炸了？为什么搜不到了？	1
靠靠靠，连人家微博都强制注销了吗？mmp	2
关键时刻学校监控就坏了？凭什么直接拉去殡仪馆？	2
已经找不到了	0
学校的老师，领导们，你们还配做人吗？！都是高学历，为人师表，难道不知道该你承担的责任，是无法逃避的吗？一条鲜活的生命，在你们眼中算什么？你们是人吗？	2
养了17年，所有的心血付之东流，被轻飘飘的一篇通报带过，学校草菅人命以后还有人放心把孩子送到你们那上学#成都坠亡学生家属不认同教育局通报#	1
监控监控监控！！！！！	0
平时监控好好的一出事就坏了没了做贼心虚	1
细思极恐	1
就是不知道不知道不知道	0
看来校领导上面的关系还没打点明白啊	0
学校做法是有根据的，正所谓防民之口甚于防川，首先就是把大家嘴堵上。	1
试问一下这些三缄其口的人，如果是他们自己的孩子，会怎么样！	0
学校难道是监狱？全封闭见不得光吗？	1
这监控。。。	1
痛心！！！！	1
实事求是，就做不到吗	0
请务必要查清楚！	0
最好的借口就是那一段时间监控坏了，哪儿都是这种说法！	1
对@人民日报	0
学校怕什么，官官相护而已，最后可能又不了了之	1
家长的微博没有了	0
然后这位阿姨的账号就被销户了？	1
微博没有了，该用户不存在	0
卧槽这家长的微博怎么没了	1
家长母亲号都没了	0
为什么家长的微博没有了？	1
这位妈妈的微博都被删了吗？	1
天呐，家长的微博账号都没了，该用户不存在！	1
人生就像泡沫的账号被注销了?	1
账号也没了，渣浪真牛逼，助纣为虐	2
用户已不存在，呵呵	1
这个微博号咋没有了	0
？？他妈妈的微博注销了？	1
母亲的微博都看不到了额好吓人	1
为什么家长的微博号没有了…	1
人生就像泡沫的微博也被黑掉了	1
孩子妈妈的微博号没了	0
成都是个很魔幻的地方啊	1
事故发生第一时间就应该给父母一个交代现在学校就是个笑话	1
监控有苦说不出吧，你这要是校长办公室失窃，你猜监控好使吗	0
中国特色，法制社会。落到谁头上谁就得挨着	3
心痛！都是爹生娘养的，知情的你们就这么丧良心隐瞒真相，不会睡不着吗，何来的朗朗乾坤！	2
只要出事监控就坏？领导来检查啥都是好使的！？	1
学校没有一个老师、学生发声吗，好奇怪。	0
官方永远那么正牌，你们就不考虑一点人性吗？能不能积极的受害者沟通，这个事情对你们说是少了一个学生，都受害者这是一条性命	1
那个微博（泡沫）到底是谁的？	0
为什么用户被注销了啊	0
这件事让人很失望，但是我们平民老百姓，小老百姓又能怎么办呢？唉，家长好好的吧。我们也都保护好自己，过好自己的小日子。	3
为什么监控就坏了	0
不要逃避问题，该给大众一个真相了，垃圾学校，	1
化学老师太可怕了先硫酸再推下楼	1
具体情况不清楚，怎么能说得出这样的话	0
微博都被封了，好惨	1
请大家坚持关注下去直到真相浮出水面！我们都曾经是孩子、未来也会有自己的孩子。如果每次都没有与这种事件斗争到底那么未来谁能保证这种事件不会出现在你我孩子的身上？	3
当事人微博都被封了?凭什么？不过这也难堵悠悠之口！！就算这位阿姨的微博被封号！我们也得发声！	2
为什么林妈妈微博被注销了	0
好心痛啊，谁受得了这么大的打击啊	1
应该追究教委和学校校长的责任	0
到底多大背景啊！中国这个社会，背景决定一切	3
家长的微博号没了	0
用户不存在？成都教育系统公检法从根儿上烂透了	3
他妈妈的微博为什么meiyl	0
微博名都搜索不到了！！	1
号呢？	1
阿姨的微博账号都不存在了	0
默默转发让更多人看见……	1
被销号了？	1
家长微博看不了了？	1
咋个这位母亲的微博号没了？	1
刚才搜林同学妈妈的微博直接显示用户不存在了！	1
用户都不存在了？？？	1
为什么学生家长的微博号什么也没有？	1
为什么这位妈妈的号被删了？	1
这个摄像头总是坏得很及时	0
微博账号都被屏蔽了?	1
@人生就像泡沫账号没了	0
为什么他妈妈的微博不存在了？什么意思	1
“来就来大点”，校长及带班主任一并免职，市教育机构领导连带降级	1
孩子母亲微博怎么回事	0
“人生就像泡沫”的微博账号已经不存在，是被和谐了吗？	1
过几天不会家长说不追究了吧！唉，害怕?	1
出事在办公楼，亲妈不让见尸体，教育局比公安局先发声明	0
用户不存在？？？	1
这次的名字叫《坏掉的监控》	0
孩子家长都被屏蔽了，你还头个什么条？	1
这所学校的名字、校长的名字，真是永远写在耻辱柱上了！！！	2
必须查清楚，给社会一个交代！不然以后其它学校也会如此荒诞的处理学生身亡事件！同为一个孩子的妈妈，我真的说不出对这种莫名其妙的事情有多愤怒！！！	2
号主号被封了	0
人生确实就像泡沫，一个学校都可以随便掩盖事实。。	1
人生就像泡沫的账号呢？封了？	1
现在母亲的微博已经不存在l	0
用户不存在？？！！！	1
为什么家长的微博号不存在了？新浪又做了什么？	1
妈妈的微博用户不存在了！！！	1
希望真相大白	0
事情过去多久了才开始接触？还一问三不知	1
这个用户妈妈都不存在了，这么吊诡，微博上因孩子身亡事件控诉的家长不止她一个，但不存在的用户，她倒是最快的。	1
不给进多数心虚有鬼。	1
不让妈妈见自己孩子的遗体那就离谱了，里面的老师和学生没一个站出来的吗？其他家长还敢把自己的孩子放在这样的学校？	1
天！死者妈妈的微博账号被销掉了！现在进去什么都没有！！！这是强行让人闭嘴，无处发声吗！背景这么厉害吗	2
个人觉得先不说娃娃这么死了到底是咋回事，我也不想没根据就说是学校全责或者娃娃自己不小心掉下去。但事情发生后校方不要看监控，又不要家长进学校，甚至禁言属实是少脑子的举动，你越这样偷偷摸摸，不光明磊落要家长进来，家长和群众越觉得你学校有问题。你的态度搁那摆着，给人一种不值得信任的感觉	1
顶你上热搜	0
这个剧本太烂了，每次发生命案，总是监控缺失。能不能换个借口。	1
我们不过是亿万年宇宙中的转瞬即逝，终将被遗忘的一粒尘埃??	1
你不转我不转，轮到自己没人管	3
有点害怕，如果学校跟家长单方面接触，没有警方在场，会不会家长也“悲伤过度”跳楼了，录像继续坏？	1
我们都在支持你，你并不孤单	0
PY交易	0
盲猜一个抑郁症	0
来个清官吧做个人吧！！！	1
无耻的校方	1
如果学校不能证明自己无责，那就就应当承担责任，你现在学校拿出什么证据了吗？空口说的声明？孩子在你学校没的，你怎么都脱不了干系，还刷官腔，能耍到什么时候？	2
这样的事情有多少，有几个拿出过监控？凤毛麟角！	0
气得我想去那里摇旗呐喊	2
监控总在关键时刻掉链子。	0
公布监控，比什么都有说服力	0
怎么到现在还在这种情况，一点进展都没有	0
反正就是：我不知道，不清楚，不方便透露，公安已介入，反正就是我不知道	0
为啥不让其他学生说，你们越这么包庇学校，学校更加是无忌惮，谁也不知道下次这种事情还不会发生	1
希望继续跟踪报道，还事实真相	0
监控都是摆设，刚好就刚刚好	1
养了十几年的孩子说没就没有了，求真相求监控！	1
望警方能正面出示事件的前因后果，	0
扩	0
我们的警察是人民警察！我们的检察院是人民检察院！我们法院是人民法院！	0
#教育局通报成都四十九中学生坠亡#为啥不给看监控，为啥不让妈妈见孩子，为啥晚通知家长，为啥不经孩子妈妈允许直接火化，为啥不让同学们发言，还有那个化学老师的事属实吗？一个也没回答，真当网友是傻子?	1
求真求实，学校的校训简直就是讽刺！求一个公道和真实	1
顶！	0
不做亏心事，不怕鬼敲门	1
嗯	0
事情是掩不住的，总会有真相的一天！持续关注	0
为什么那些家长同学不能站出来呢？都是有孩子的人就不怕哪天落在自己身上吗？还敢在这样的学校上学？？？吃人的学校	2
媒体请帮助！！！不要被和谐！	0
为什么家属不到场就可以直接火化掉呢？	1
你TM现在才开始接触。不是第一时间就应该通知家长吗	2
具体情况不清楚，这是在打公安脸？	1
学校绝对有问题！	1
学校的态度和回应真的让人愤怒?	2
再怎么样学生在学校发生意外，你怎么样都要负点责任，更何况监控都不给看，而且监控设施坏掉了你们却不即使处理修整	0
垃圾学校	1
家长连看的机会都没有。居然说自杀。肯定有事吧	1
毁尸灭迹	1
监控坏了，谎言就不远了	1
坚持关注！！不要让新闻被压了	0
监控坏了，学校就必须无条件负全责	1
为什么一出问题监控就丢失？有没有目击者，能不能站出来还原事情真相。	1
这是什么中国鬼教育体系	3
监控是永远看不到的	0
学校太无德了	1
学校派出所监控都容易坏	0
一有事情就监控缺失	0
监控人民的人脸识别，设备到处都是完好的。监控自己的，连法律都含糊不清，更别谈监控了。	0
嚯！关键时候监控就缺失了	0
决不能无声无息，在当今治下不应该发生这样的事，必须追责。	1
做这些事的人良心过得去吗？没有儿女吗？	1
49中的操作者们不怕报应吗？	1
校长赶快买保险吧	0
这回应跟没回应一样。孩子好好的为什么突然坠楼？事发时的监控呢？不让其它同学发声，不让看事发时监控，学校到底在遮掩什么？	1
为什么那么晚通知家长？为什么不让看监控？为什么没有及时救治？为什么不让家长看孩子？#成都49中#	1
责任完全在美方！是它们害死了这位年轻的孩子	1
问今日之中国，是否是百姓心中之中国？建设大家的中国，是否沦为了一句谎言@央视新闻@人民日报	3
这时候就需要惩罚者这种硬汉了。	0
查出真相！！	0
校方没有问题，监控随便查，一旦有点联系，对不起，监控死角或者监控坏了	0
就问凭什么不通知家长就处理了人家孩子遗体？？？？送去是健健康康的孩子回来的是一罐骨灰？这种学校谁敢去读？？？？！	2
建议刑拘该校校长由校长负责	1
公检法联系该校所有同学看能不能取证…	0
采访学校不如采访警察，但凡警察敢出来开记者会面对媒体记者都不至于这样警察是有必要对这种严重舆情关注的案件做公开交代的	0
如果按照校方所说坠楼死亡，假设如下:孩子坠楼(假象，并不是致死原因)?(往前推)坠楼前已死亡，防止被查，营造坠楼假象?犯人蓄意谋杀/临时起意。	0
这种事真的会气愤，孩子死了，连尸首都不让见直接火花的话，不得不产生偏激思想，换作我，可能会让校长，主任的孩子一起感受真实的社会	2
压制真相，这个社会真悲哀啊	3
这个学校简直就是人间地狱	3
希望查明真相，给孩子家人一个交代	0
终于上头条了	0
学校到底在逃避什么？为什么事发一段视频没了？	1
@央视新闻求真像	0
天理何在、法律何在、人情何在、良心何在！可怜的孩子，家长一定要手刃与之相关的人，坚决不可放过坏人！！！	2
是不是失手了，才不敢给人看	1
为什么监控那么及时的坏了？家长有权利知道孩子坠亡的过程	1
每次监控都会丢失。。。	1
太黑了	3
一定要严查！！！	0
！顶	0
等真相	0
录像选择性缺失是很正常的事，毕竟关系到部分人的帽子。帽子重要还是真相重要？想必大家已经做出了选择。	0
终于看到头条转发了	0
总有手段恢复视频	0
谁把监控弄没了，按谋杀罪处理，	1
路上拍违章的监控不见坏，学校的监控倒是时坏时坏，很有深度。	0
6.40出的事，9点才通知家长，中间两个多小时干嘛了？	0
如果监控被人为删除，有办法恢复吗	0
必须严惩。总得知道具体啥情况吧。也不知道给知行楼的哪个大人物遮掩。	1
水深	0
中国特色监控赛高	0
四个字，草菅人命	1
不要扯什么摄像头坏了之类的屁事，之前还有人说非警用摄像头质量不好，容易坏之类的。后来我问了好几个不同学校的领导，他们都说不会坏的，上级有监控，摄像头一但有问题上级分分钟就电话打过来问情况了，反正我们这边是这样的	0
校长什么时候撤职不配为人师	1
一定要查明真相	0
对错真假我们都没有资格讲。但是无论什么事情在天朝都会搞得非常的复杂。体制利益的纠缠，人心的深遂，不可名状的不信任和预判。。。	1
有没有知道真相的同学站出来给妈妈一个解释	0
监控缺失，就判定缺失方全责，顶格赔偿！该坐牢的坐牢，以后监控就都好了！	1
接触个屁，接触啥啦，怎么接触的，你看这人一问三不知，啥都推给警方就知道根本没搭理家长	2
关注，希望还家人一个真相	0
那么多同学，肯定会传出消息的，而且不一定得是同班同学才会知道。如果日子还想过下去就只能按照某些程序来。如果不想过下去了，方法也很多。	0
微博维权	0
城里是这样，县城的话全村的人早就涌进学校摆摊了	0
摄像头只有在交通违章的时候最管用	0
这真的把我激怒了！	2
政府早就没公信力了，很多工作都在地下秘密完成了，我们永远不知道发生什么事	3
现在报警是不是都要上wb才行？？？真诚发问	0
直接把校长关监狱，事情解决才放他出来，相信能快递破案。	1
祖国今日和平安宁来之不易，革命先烈用鲜血和生命换来的民族独立，华夏儿女用青春和汗水拼来的繁荣富强，绝不允许任何人破坏。我们决不会坐视国家安全和发展利益受损，决不允许敌对势力破坏国家安全稳定和人民的和平生活，决不允许颜色革命在这片土地上发生，任何人想要进行这样尝试，必将迎头痛击！	0
真怕最后跟杭州野生动物园一样乌龙，相信国家，一定会给出真相。	0
这个事情觉果是什么哪个好心网友科普一下	0
大家冷静，不要被带节奏	0
林妈妈看到死去的孩子了吗？	0
想想凌晨3：54的通报笑死个人够敷衍的拿大家都当傻子	1
都是这样的例如一个有点理想的记者张洋强奸包养了我女朋友张迪我都举报无门每次发出来都被封号这个记者力量太大了@一个有点理想的记者	1
每次出事都是监控坏了，真tm巧合	2
现在说不定那不是案发现场，有可能是教室或者厕所，而且没有的那段视频到底发生了什么，大概知道警方在包庇某个人吧，或者有哪个势力在阻止	1
妈妈的微博怎么注销了	0
每次都是第一时间删除监控	0
学校养凶手牛	1
小孩妈妈微博不见了	0
孩子妈妈的微博都被和谐了，他妈的！！！！	2
人生就像泡味被禁了！	0
不管是普通坠楼还是咋滴，学校都要负责，起码不能这样冷漠的对待痛失孩子的母亲！	1
监控录像是可以被修改的，为什么第一时间不给家长见，这么长时间完全足够修改监控了	0
所有人都盯着学校、公安、法医、“推人者”、化学老师，好像还漏了一个人――监控设备，及系统安装服务是哪家公司提供的？这家公司是不是应该出来承担监控失效的责任？请这家公司的负责人给个说法	1
微博已经空了	0
真相往往是赤裸裸、简单粗暴的。	1
学校一切的应对都是为了划清自己无责，除此之外便是严防死守，冷血至极//@黄章晋ster:很可能这只是一起普通的坠亡，学校与孩子的死没有任何法律责任。而母亲陈述的种种反常，只是无法接受丧子之痛的母亲的常见心理反应，但官方公告行文的简单粗暴和应对公众的消极冷漠，不可能不激起公众怀疑和愤怒。	1
//@钓鱼岛蓑笠翁:从上次成都大学毛洪涛书记自杀事件就已经可以看出成都这潭浑水有多深了……	1
这时候都不忘推销你家app，人血馒头好吃嘛？？？//@头条新闻:坠亡时到底发生了什么？>>O中学生从楼道坠落死亡唯独事发那一段没监控	1
微博没了	0
这个泡沫冒了个泡就没了？是不是真的家长本人呀？查无对证，真的应该网络实名制了，不然随便一个人说一句就能被人利用掀起这么大动静，看来美国经费没白花，也动了不少脑子。	1
为何用户不存在？？？	1
公众关心的据家属称：监控缺失、不让见尸、救护与通知监护人异常延迟、威胁禁言等关键问题	0
他母亲的微博点进去已经没有内容了	0
该网友账号已经被注销，草！	2
@来去之间这个当事人微博怎么没有了？	0
水落石出！	0
监控如果真的被删除，不是可以恢复嘛？	0
为何当事人微博不存在了@央视新闻@南方日报@头条新闻@四川公安	0
为何点开这个妈妈的微博显示不存在，这些畜牲不仅杀了她儿子还要把他的妈妈从网上消灭――数字杀人~	2
请参考泸州太伏一中	0
很多人都觉得新闻隔着一层屏幕，仿佛两个世界，自己是个普通人，老老实实过自己的日子，什么事没有，拥护国家的一切政策拥护党。但只要事件发生在你身上，你才会有切肤之痛，官僚，法律，正义，真相，你会发现一个新世界，一个真实的世界。每个人都在做沉默的羔羊，看着身边被宰的羔羊，觉得跟自己无关	3
当事人的微博咋点进去显示账号不存在???	1
“如果这个世界真的是这样的话，你放心把你的孩子生出来吗？”――《少年的你》	3
